task_type,arrival_count,window_start_s,window_seconds,coverage
scheduling_class_0,1333,500400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1386,504000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1354,507600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1287,511200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1828,514800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1538,518400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,874,522000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1029,525600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1943,529200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1971,532800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1492,536400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1185,540000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1339,543600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1432,547200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1428,550800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1605,554400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1653,558000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1536,561600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1247,565200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1422,568800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1849,572400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2438,576000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1780,579600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1873,583200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2649,586800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2556,590400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2418,594000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2515,597600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2470,601200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2710,604800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2184,608400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2092,612000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3363,615600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2269,619200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2488,622800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2186,626400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2980,630000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2509,633600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2976,637200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2387,640800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2913,644400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2337,648000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2362,651600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2265,655200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2475,658800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2984,662400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2488,666000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2036,669600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1758,673200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2661,676800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2445,680400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2621,684000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3132,687600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2755,691200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2980,694800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2454,698400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2898,702000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2670,705600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3091,709200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2900,712800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2962,716400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2935,720000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3227,723600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3001,727200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2607,730800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2750,734400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2575,738000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2461,741600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2912,745200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2974,748800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2498,752400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2556,756000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2782,759600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2813,763200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3250,766800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3088,770400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2972,774000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2598,777600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2943,781200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2764,784800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3591,788400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2757,792000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2821,795600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2782,799200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2885,802800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2694,806400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3085,810000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3000,813600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2780,817200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2393,820800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2664,824400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2223,828000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2124,831600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2123,835200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2020,838800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2239,842400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2592,846000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2753,849600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3315,853200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3060,856800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3023,860400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2991,864000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2909,867600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2916,871200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3431,874800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2997,878400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3760,882000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2983,885600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3021,889200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2979,892800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3183,896400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2840,900000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2889,903600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2944,907200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3090,910800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2899,914400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3228,918000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3110,921600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3071,925200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2899,928800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3033,932400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3137,936000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3435,939600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3065,943200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3142,946800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2893,950400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3010,954000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2865,957600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3395,961200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3035,964800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3118,968400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2911,972000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2883,975600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2851,979200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3064,982800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2802,986400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2947,990000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2748,993600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2870,997200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2908,1000800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3283,1004400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2958,1008000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2974,1011600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2889,1015200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2906,1018800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2828,1022400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3233,1026000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3107,1029600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3026,1033200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2822,1036800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2863,1040400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2893,1044000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3272,1047600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2650,1051200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2887,1054800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2499,1058400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2673,1062000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2674,1065600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2936,1069200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2792,1072800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2426,1076400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2801,1080000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2448,1083600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2594,1087200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2790,1090800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2864,1094400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2687,1098000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2651,1101600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2641,1105200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2918,1108800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3019,1112400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3137,1116000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2729,1119600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2728,1123200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2782,1126800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2526,1130400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3107,1134000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2856,1137600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2674,1141200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2738,1144800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2741,1148400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2515,1152000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3101,1155600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2841,1159200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2623,1162800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2044,1166400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1151,1170000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2016,1173600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2436,1177200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2186,1180800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2159,1184400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2410,1188000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2772,1191600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2910,1195200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3155,1198800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2955,1202400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2819,1206000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3020,1209600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2983,1213200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2830,1216800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3102,1220400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2559,1224000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2663,1227600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2820,1231200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2858,1234800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2603,1238400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,3109,1242000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2704,1245600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2717,1249200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,2310,1252800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1806,1256400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,388,1260000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,390,1263600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,850,1267200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,391,1270800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,343,1274400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,320,1278000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,490,1281600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,743,1285200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,795,1288800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,571,1292400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,451,1296000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,558,1299600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,477,1303200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,848,1306800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,689,1310400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,654,1314000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,517,1317600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,449,1321200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,549,1324800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,717,1328400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,579,1332000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,543,1335600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,440,1339200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,540,1342800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,432,1346400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,462,1350000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,479,1353600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,567,1357200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,540,1360800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,539,1364400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,792,1368000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,847,1371600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,700,1375200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,669,1378800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,627,1382400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,600,1386000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,464,1389600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,1265,1393200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,680,1396800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,637,1400400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,519,1404000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,564,1407600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,441,1411200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,801,1414800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,532,1418400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,434,1422000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,393,1425600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,502,1429200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,942,1432800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,639,1436400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,580,1440000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,467,1443600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,518,1447200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,450,1450800,3600,within_recorded_span_not_independently_verified
scheduling_class_0,480,1454400,3600,within_recorded_span_not_independently_verified
scheduling_class_0,692,1458000,3600,within_recorded_span_not_independently_verified
scheduling_class_0,611,1461600,3600,within_recorded_span_not_independently_verified
scheduling_class_0,625,1465200,3600,within_recorded_span_not_independently_verified
scheduling_class_0,541,1468800,3600,within_recorded_span_not_independently_verified
